年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,6,8,10,47,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,12,,1,5,,B01,120.731181,24.0952,3
2021,6,8,10,48,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.66644,24.119266,3
2021,6,8,10,49,臺中市,后里區,0,0,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,1,11,,6,6,1,22,8,C03,120.714675,24.308766,3
2021,6,8,11,7,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,16,2,9,1,1,C03,7,9,4,11,2,11,,16,16,1,22,8,C03,120.697163,24.133145,2
2021,6,8,11,8,臺中市,東區,0,0,0,8,1,5,40,4,2,1,5,4,5,7,4,4,5,5,5,2,2,,,,,,C03,,,1,,2,,,16,,1,22,,C03,120.696521,24.149985,3
2021,6,8,11,8,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,21,,B12,120.72106,24.173666,3
2021,6,8,11,13,臺中市,南屯區,0,0,0,8,,,1,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,42,,1,,,B12,120.653915,24.135435,3
2021,6,8,11,25,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,12,,B12,120.713466,24.075928,3
2021,6,8,11,29,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,19,,1,22,,B03,120.658496,24.2003,3
2021,6,8,11,46,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,14,,6,6,1,22,8,C03,120.643044,24.135432,2
2021,6,8,11,49,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,21,8,C03,120.663128,24.14306,2
2021,6,8,11,53,臺中市,霧峰區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,4,4,3,4,4,1,23,23,2,9,1,1,C03,7,9,1,10,2,15,,23,23,1,3,8,C03,120.692337,24.040155,2
2021,6,8,11,56,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.657068,24.159092,3
2021,6,8,11,58,臺中市,神岡區,0,1,0,8,1,5,25,14,9,1,5,4,5,7,4,4,10,5,5,1,18,42,2,9,1,1,F02,7,9,8,20,8,16,,42,42,1,22,8,F02,120.679044,24.258242,2
2021,6,8,12,7,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.658821,24.141576,2
2021,6,8,12,13,臺中市,北屯區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,13,43,2,9,1,1,C03,7,9,1,10,2,11,,43,43,1,21,8,C03,120.666025,24.182363,2
2021,6,8,12,17,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,10,,1,22,,B03,120.609719,24.130383,3
2021,6,8,12,24,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,4,8,B03,120.7296,24.1711,2
2021,6,8,12,28,臺中市,清水區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,17,43,2,9,1,1,B03,7,9,1,1,2,8,,43,43,1,5,5,B03,120.55902,24.257988,2
2021,6,8,12,29,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,38,,,,,B03,,,1,,2,,,38,38,1,,,B03,120.698761,24.248868,3
2021,6,8,12,30,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.718493,24.078778,3
2021,6,8,12,32,臺中市,北屯區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,14,12,3,10,1,1,B12,7,2,1,8,1,3,,12,12,1,21,8,B12,120.660739,24.191545,3
2021,6,8,12,38,臺中市,西屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,3,23,3,10,3,4,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.646586,24.183845,2
2021,6,8,12,45,臺中市,大甲區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,1,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,21,3,B03,120.644345,24.368544,2
2021,6,8,12,50,臺中市,大肚區,0,1,0,8,1,5,70,14,7,1,5,4,5,7,4,4,10,4,5,1,16,10,3,10,1,1,C03,7,11,1,10,2,14,,10,10,1,19,8,C03,120.548967,24.147739,2
2021,6,8,12,55,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,26,2,8,1,1,C03,7,8,1,10,2,15,,26,26,1,5,8,C03,120.717821,24.125021,2
2021,6,8,12,58,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,B11,7,5,1,4,2,2,,6,6,1,22,8,B11,120.670098,24.112803,2
2021,6,8,12,59,臺中市,北區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,,,,B03,120.669653,24.158771,3
2021,6,8,13,0,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B11,,,1,,11,,,23,23,1,21,,B11,120.668735,24.177766,3
2021,6,8,13,8,臺中市,南區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,21,8,C03,120.683926,24.13121,2
2021,6,8,13,14,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,19,,1,21,,C03,120.711092,24.12666,3
2021,6,8,13,18,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,23,3,10,1,1,B03,7,6,1,8,2,2,,44,23,1,22,8,B03,120.706395,24.136503,2
2021,6,8,13,18,臺中市,太平區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,4,,B12,120.70718,24.125743,3
2021,6,8,13,28,臺中市,北區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,B03,7,5,1,8,2,2,,6,6,1,21,8,B03,120.672444,24.162979,2
2021,6,8,13,30,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,6,,1,,,12,,1,21,,B03,120.690336,24.176678,3
2021,6,8,13,30,臺中市,大安區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,21,,B03,120.605573,24.376355,3
2021,6,8,13,32,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,12,,B03,120.682885,24.093628,3
2021,6,8,13,51,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.641326,24.146833,3
2021,6,8,13,53,臺中市,東勢區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,19,3,10,1,1,B12,7,1,6,8,9,4,,19,19,2,7,8,B12,120.83018,24.251443,2
2021,6,8,13,58,臺中市,大里區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,,8,8,1,3,8,C03,120.684132,24.108213,2
2021,6,8,14,0,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,42,,1,21,,B03,120.739845,24.180358,3
2021,6,8,14,4,臺中市,太平區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,B03,7,5,1,8,2,1,,6,6,1,21,8,B03,120.74185,24.158234,2
2021,6,8,14,14,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,C03,7,5,1,10,2,14,,26,26,1,21,8,C03,120.657245,24.124978,2
2021,6,8,14,15,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,17,6,2,8,1,1,C03,7,6,3,18,2,14,,6,6,1,20,8,C03,120.619277,24.345632,2
2021,6,8,14,24,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,4,11,2,11,,6,6,1,21,8,C03,120.673039,24.152222,2
2021,6,8,14,30,臺中市,大里區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,12,,19,19,1,10,8,C03,120.695746,24.096768,2
2021,6,8,14,32,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,5,,B12,120.720816,24.120394,3
2021,6,8,14,33,臺中市,西區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,14,12,,,,,C03,,,1,,1,,,12,12,1,21,,C03,120.656722,24.15643,3
2021,6,8,14,35,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,7,2,4,,6,6,1,12,8,B12,120.679836,24.074842,2
2021,6,8,14,35,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,,1,22,,C03,120.70377,24.2661,3
2021,6,8,14,55,臺中市,大雅區,0,2,0,8,1,5,60,3,1,1,5,4,5,7,1,1,1,5,5,2,17,26,2,9,1,1,C03,7,5,1,10,2,14,,26,26,1,21,8,C03,120.650736,24.209452,2
2021,6,8,15,4,臺中市,清水區,0,0,0,8,1,5,70,14,8,1,5,4,5,7,4,4,1,4,1,1,12,7,3,10,1,1,A11,7,8,1,3,3,3,,7,7,1,10,4,A11,120.538501,24.285964,3
2021,6,8,15,14,臺中市,大肚區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,2,,B03,120.54226,24.169476,3
2021,6,8,15,15,臺中市,神岡區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B12,7,6,1,8,2,2,,6,6,1,22,9,B12,120.693805,24.24841,2
2021,6,8,15,21,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,22,,B12,120.69834,24.247948,3
2021,6,8,15,25,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.707003,24.200681,3
2021,6,8,15,30,臺中市,和平區,0,0,0,,,,,,,,,,,,,,,,,,,43,,,,,,,,7,,11,,,66,43,,,,,121.020013,24.207167,3
2021,6,8,15,31,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,12,,1,10,,B12,120.730216,24.16904,3
2021,6,8,15,37,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,18,18,1,,,B03,120.650598,24.139885,3
2021,6,8,15,41,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,,,B03,120.667568,24.179298,3
2021,6,8,15,47,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.69429,24.155198,3
2021,6,8,16,0,臺中市,西區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,2,17,42,3,10,1,1,B03,7,9,1,8,2,5,,42,42,1,21,8,B03,120.660826,24.140335,2
2021,6,8,16,7,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,12,,1,4,,B03,120.680353,24.131201,3
2021,6,8,16,9,臺中市,太平區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,4,,B03,120.718753,24.154412,3
2021,6,8,16,10,臺中市,西區,0,1,0,8,1,5,50,14,7,1,5,4,3,7,4,4,5,4,4,2,12,7,2,9,1,1,C03,7,7,4,8,2,14,,7,7,1,21,8,C03,120.663581,24.157392,2
2021,6,8,16,15,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,2,,6,6,1,22,9,B03,120.697434,24.160594,2
2021,6,8,16,30,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,2,2,9,1,1,C03,7,1,3,18,2,14,,2,2,1,4,5,C03,120.568792,24.223147,2
2021,6,8,16,36,臺中市,南區,0,0,0,8,1,5,30,13,1,1,5,4,5,7,4,4,10,5,5,2,14,,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.66601,24.113142,3
2021,6,8,16,42,臺中市,中區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,1,14,,6,6,1,4,8,C03,120.677824,24.142527,2
2021,6,8,16,42,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,3,,,6,,1,21,,B03,120.534483,24.259436,3
2021,6,8,16,47,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.708919,24.143387,3
2021,6,8,16,50,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B12,,,1,,1,,,23,23,1,22,,B12,120.612778,24.139167,3
2021,6,8,17,0,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,22,,B12,120.648808,24.222178,3
2021,6,8,17,3,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,15,19,3,10,1,1,C03,7,1,1,10,2,11,,19,19,1,4,3,C03,120.71289,24.128963,2
2021,6,8,17,5,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,,,,7,,11,,,67,,1,,,,120.685139,24.115265,3
2021,6,8,17,7,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,9,,1,21,,B03,120.72413,24.146809,3
2021,6,8,17,17,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,,1,,,B03,120.701355,24.252583,3
2021,6,8,17,19,臺中市,南區,0,1,0,7,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,C03,7,9,6,10,2,11,,23,23,1,22,8,C03,120.669674,24.126099,2
2021,6,8,17,20,臺中市,西區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,2,5,2,17,3,2,9,1,1,F01,7,15,8,20,2,16,,3,3,1,4,5,F01,120.655149,24.144958,2
2021,6,8,17,20,臺中市,太平區,0,2,0,7,1,5,50,5,1,1,5,4,5,7,1,1,5,5,4,2,13,16,2,9,1,1,C03,7,9,1,10,8,11,,16,16,1,21,8,C03,120.706399,24.14858,2
2021,6,8,17,20,臺中市,豐原區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,23,2,9,1,1,C03,7,6,1,10,2,11,,23,23,1,22,9,C03,120.72573,24.246016,2
2021,6,8,17,22,臺中市,大甲區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,14,12,3,10,1,1,B03,7,2,1,2,2,7,,12,12,1,21,7,B03,120.62801,24.35107,2
2021,6,8,17,23,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,9,,,18,,1,,,B12,120.710359,24.210001,3
2021,6,8,17,24,臺中市,北區,0,1,0,7,1,5,50,14,9,1,5,4,5,7,4,4,10,4,5,2,18,42,2,1,4,5,F01,7,9,8,20,8,16,,42,42,1,22,8,F01,120.671758,24.172719,2
2021,6,8,17,26,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,8,2,,,42,42,2,21,,B03,120.691353,24.185556,3
2021,6,8,17,27,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.631068,24.122335,3
2021,6,8,17,27,臺中市,烏日區,0,1,0,8,1,5,30,11,9,1,5,4,5,1,4,4,10,5,5,2,11,23,2,9,1,1,C03,7,6,1,10,2,11,14,23,23,1,22,8,C03,120.6058,24.118008,2
2021,6,8,17,28,臺中市,北區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,,,,B03,120.663548,24.161829,3
2021,6,8,17,28,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,5,,B03,120.690221,24.174988,3
2021,6,8,17,30,臺中市,大里區,0,2,0,6,2,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,5,8,C03,120.688862,24.091452,2
2021,6,8,17,33,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,21,,B12,120.672896,24.151603,3
2021,6,8,17,34,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,5,,B03,120.670022,24.177711,3
2021,6,8,17,34,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.670024,24.177972,3
2021,6,8,17,36,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,1,,1,,,B03,120.603984,24.231038,3
2021,6,8,17,40,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,44,,,,,C03,,,3,,1,,,44,44,1,5,,C03,120.55924,24.235691,3
2021,6,8,17,46,臺中市,烏日區,0,1,0,6,1,5,50,4,2,1,4,4,5,7,2,1,10,3,5,2,16,16,2,8,1,1,C03,7,5,1,10,2,14,,16,16,1,22,9,C03,120.616807,24.114095,2
2021,6,8,17,47,臺中市,清水區,0,1,0,7,1,5,70,3,1,1,5,4,5,7,1,1,1,2,4,1,12,25,3,10,1,1,B03,7,9,1,8,2,2,,25,25,1,20,5,B03,120.603269,24.311404,2
2021,6,8,17,50,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,,1,22,,C03,120.622598,24.139888,3
2021,6,8,17,52,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.691563,24.201576,3
2021,6,8,17,57,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,4,4,4,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,8,B03,120.668149,24.257313,2
2021,6,8,18,0,臺中市,神岡區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,42,3,10,3,4,B03,7,5,1,8,7,8,,42,42,1,22,9,B03,120.68316,24.245563,2
2021,6,8,18,5,臺中市,新社區,0,1,0,7,2,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,1,8,,6,6,1,21,8,B03,120.803292,24.211112,2
2021,6,8,18,7,臺中市,烏日區,0,2,0,6,2,5,30,4,2,1,3,4,5,7,3,1,5,4,4,2,17,6,2,7,1,1,C03,7,6,3,18,2,13,,6,6,1,21,8,C03,120.638546,24.112136,2
2021,6,8,18,9,臺中市,西屯區,0,3,0,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,7,1,1,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.639633,24.180419,2
2021,6,8,18,10,臺中市,北區,0,1,0,6,3,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,9,C03,120.683865,24.168646,2
2021,6,8,18,10,臺中市,北區,0,1,0,6,1,5,50,14,7,1,4,4,5,7,4,4,5,5,4,2,16,26,2,9,1,1,C03,7,9,1,10,2,11,,26,26,1,21,8,C03,120.679119,24.159384,2
2021,6,8,18,21,臺中市,大肚區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,17,,1,22,,B03,120.542518,24.156321,3
2021,6,8,18,32,臺中市,梧棲區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.534821,24.246938,3
2021,6,8,18,37,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,A42,,,1,,2,,,6,6,1,22,,A42,120.720352,24.264878,3
2021,6,8,18,40,臺中市,潭子區,0,1,0,6,3,5,50,14,9,1,4,4,5,7,4,4,1,5,5,1,18,43,2,9,1,1,C03,7,9,1,10,2,14,,43,43,1,22,8,C03,120.702362,24.187089,2
2021,6,8,18,40,臺中市,南區,0,0,0,6,2,5,50,3,2,1,4,4,5,7,4,4,1,4,4,2,13,23,3,10,1,1,B03,7,14,1,8,2,8,,23,23,1,21,8,B03,120.683498,24.119191,3
2021,6,8,18,52,臺中市,西屯區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,26,2,9,1,1,C03,7,5,1,10,2,14,,26,26,1,4,8,C03,120.615468,24.174552,2
2021,6,8,18,54,臺中市,烏日區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.612015,24.1018,3
2021,6,8,18,56,臺中市,太平區,0,0,0,6,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,16,,1,4,,B03,120.717352,24.157218,3
2021,6,8,19,3,臺中市,北區,0,1,0,6,3,5,50,5,1,1,4,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,6,,26,26,1,22,8,B03,120.686119,24.155175,2
2021,6,8,19,5,臺中市,潭子區,0,1,0,6,3,5,50,14,8,1,4,4,5,6,4,4,5,4,4,2,17,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.691024,24.215292,2
2021,6,8,19,7,臺中市,大安區,0,1,0,6,3,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,4,,10,10,1,21,8,B03,120.59041,24.34601,2
2021,6,8,19,13,臺中市,西區,0,0,0,6,3,5,50,5,1,1,4,4,5,7,1,1,5,5,5,2,16,,,,,,B03,,,1,,1,,,8,,1,21,,B03,120.668412,24.132098,3
2021,6,8,19,20,臺中市,烏日區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,18,,1,22,,B12,120.637126,24.111116,3
2021,6,8,19,22,臺中市,沙鹿區,0,0,0,8,,,60,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,,,B12,120.566563,24.204137,3
2021,6,8,19,28,臺中市,大里區,0,1,0,6,3,5,30,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,2,1,1,1,C03,7,6,1,10,2,13,,6,6,1,22,9,C03,120.698955,24.083577,2
2021,6,8,19,39,臺中市,南區,0,1,0,6,2,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,2,6,1,1,C03,7,9,4,8,2,11,,6,6,1,21,8,C03,120.668959,24.12301,2
2021,6,8,19,40,臺中市,南屯區,0,2,0,6,3,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.641332,24.146597,2
2021,6,8,19,56,臺中市,南屯區,0,1,0,6,3,5,50,3,1,1,4,4,5,7,4,4,4,3,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,22,8,C03,120.64796,24.14091,2
2021,6,8,20,0,臺中市,烏日區,0,0,0,6,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,5,,C03,120.604476,24.10947,3
2021,6,8,20,5,臺中市,大里區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,5,,B12,120.694812,24.111477,3
2021,6,8,20,5,臺中市,龍井區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,3,10,1,1,A31,7,9,1,1,2,8,,25,25,1,10,1,A31,120.521695,24.216528,2
2021,6,8,20,12,臺中市,南區,0,2,0,6,3,5,50,14,9,1,4,4,5,7,4,4,9,5,5,2,3,51,2,7,4,5,H01,8,16,8,20,10,16,,51,51,1,5,8,H01,120.657351,24.114003,2
2021,6,8,20,27,臺中市,南區,0,1,0,6,3,5,50,3,8,1,4,4,5,6,1,1,10,5,5,2,17,25,2,8,1,1,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.649833,24.112121,2
2021,6,8,20,47,臺中市,南區,0,2,0,7,3,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,26,2,3,1,1,C03,7,5,1,10,2,14,,26,26,1,5,8,C03,120.681095,24.127827,2
2021,6,8,20,49,臺中市,北區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,1,1,5,4,5,2,18,23,2,7,1,1,C03,7,9,1,10,2,14,,23,23,1,21,8,C03,120.68079,24.158253,2
2021,6,8,20,53,臺中市,豐原區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.716347,24.251647,2
2021,6,8,21,0,臺中市,沙鹿區,0,2,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,4,1,1,2,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.563506,24.240189,2
2021,6,8,21,3,臺中市,梧棲區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,9,8,C03,120.533596,24.243237,2
2021,6,8,21,15,臺中市,清水區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,1,11,,6,6,1,5,5,C03,120.558959,24.267324,2
