年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,4,21,7,7,臺中市,大安區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,12,,6,6,1,22,9,C03,120.598562,24.354422,2
2021,4,21,7,8,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,,,B12,120.685451,24.129766,3
2021,4,21,7,10,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,25,,1,,,A11,120.659641,24.201123,3
2021,4,21,7,10,臺中市,大安區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,20,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,22,9,C03,120.599864,24.356368,2
2021,4,21,7,18,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,1,,,23,,1,21,,B02,120.704306,24.169506,3
2021,4,21,7,25,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A42,,,1,,2,,,7,,1,22,,A42,120.652305,24.20612,3
2021,4,21,7,28,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,42,3,10,3,4,C03,7,9,1,10,2,11,,42,42,1,22,9,C03,120.704848,24.260251,2
2021,4,21,7,30,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,1,,6,6,1,21,8,B03,120.68862,24.170268,2
2021,4,21,7,33,臺中市,潭子區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,2,23,3,10,1,1,B03,7,9,1,8,2,2,,23,23,1,21,8,B03,120.692376,24.224037,2
2021,4,21,7,35,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C04,,,1,,11,,,16,,2,4,,C04,120.70768,24.243474,3
2021,4,21,7,39,臺中市,大甲區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,,,B03,120.655386,24.392622,3
2021,4,21,7,40,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,12,,C03,120.712182,24.085941,3
2021,4,21,7,41,臺中市,霧峰區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,1,5,5,1,16,23,2,9,1,1,C03,7,9,1,10,1,11,,23,23,1,3,8,C03,120.662207,24.055352,2
2021,4,21,7,43,臺中市,梧棲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B12,7,9,1,8,2,2,,25,25,2,20,8,B12,120.543081,24.256372,2
2021,4,21,7,44,臺中市,大雅區,0,4,0,8,1,5,40,3,1,1,5,4,5,7,1,1,1,4,4,1,17,1,2,9,1,1,C03,7,4,1,10,2,12,,1,1,1,21,8,C03,120.633285,24.237881,2
2021,4,21,7,46,臺中市,東區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.699496,24.135632,3
2021,4,21,7,52,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,,,B03,120.627955,24.201498,3
2021,4,21,7,55,臺中市,大雅區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,16,25,2,8,1,1,C03,7,9,1,10,2,14,,25,25,1,22,9,C03,120.66212,24.234689,2
2021,4,21,7,56,臺中市,豐原區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,7,5,4,2,17,6,3,10,1,1,B03,7,11,1,8,2,2,,6,6,1,21,8,B03,120.697508,24.265065,2
2021,4,21,7,57,臺中市,西區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,6,,1,5,,B03,120.659887,24.157813,3
2021,4,21,8,4,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A04,,,1,,2,,,7,,1,21,,A04,120.686103,24.183201,3
2021,4,21,8,7,臺中市,太平區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,5,4,5,1,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,21,8,B03,120.734007,24.13445,2
2021,4,21,8,11,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.58584,24.166882,3
2021,4,21,8,17,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,22,,B03,120.681836,24.15357,3
2021,4,21,8,20,臺中市,東區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,,,67,,,,,,120.697088,24.142719,3
2021,4,21,8,21,臺中市,大雅區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,1,4,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,6,,6,6,1,22,9,B03,120.626347,24.242307,2
2021,4,21,8,23,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,12,,1,5,,B12,120.682435,24.136994,3
2021,4,21,8,24,臺中市,沙鹿區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,10,5,5,2,16,10,3,10,1,1,C03,7,11,1,9,2,11,,10,10,1,9,9,C03,120.559181,24.235551,2
2021,4,21,8,26,臺中市,太平區,0,0,0,8,1,5,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,8,,19,19,1,22,,B03,120.714649,24.113035,3
2021,4,21,8,30,臺中市,大雅區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,1,2,8,1,1,C03,7,9,1,10,2,12,,1,1,1,21,8,C03,120.6649,24.207289,2
2021,4,21,8,51,臺中市,清水區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,,,,B03,120.575273,24.267453,3
2021,4,21,8,52,臺中市,神岡區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,44,3,10,3,4,B12,7,9,1,8,2,8,,44,44,1,10,9,B12,120.700748,24.27403,2
2021,4,21,8,55,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,4,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,3,8,C03,120.694726,24.111425,2
2021,4,21,9,0,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.708611,24.123055,3
2021,4,21,9,0,臺中市,烏日區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,4,4,2,17,40,3,10,1,1,B03,7,13,1,8,2,4,,40,40,1,12,8,B03,120.641696,24.109133,2
2021,4,21,9,0,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,,,B03,120.685268,24.247243,3
2021,4,21,9,4,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,1,,1,21,,C03,120.679631,24.173875,3
2021,4,21,9,8,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.683938,24.179798,3
2021,4,21,9,15,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,6,1,10,2,14,,6,6,1,22,8,C03,120.706009,24.136055,2
2021,4,21,9,18,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,5,,B03,120.544506,24.245583,3
2021,4,21,9,22,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,,,B03,120.635298,24.18153,3
2021,4,21,9,37,臺中市,烏日區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,22,,C03,120.63192,24.105298,3
2021,4,21,9,50,臺中市,烏日區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,44,,1,22,,B03,120.62441,24.104469,3
2021,4,21,9,53,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,9,,B03,120.762671,24.153626,3
2021,4,21,9,55,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,7,3,10,3,4,B03,7,7,1,8,2,8,,7,7,1,22,8,B03,120.637015,24.165229,2
2021,4,21,10,1,臺中市,豐原區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,3,4,1,17,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,20,5,B03,120.74778,24.26653,2
2021,4,21,10,4,臺中市,大肚區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,4,5,B03,120.568361,24.125217,2
2021,4,21,10,15,臺中市,神岡區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,17,3,10,3,4,C03,7,4,1,10,2,12,,17,17,1,22,9,C03,120.688373,24.239895,2
2021,4,21,10,22,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,22,,B03,120.70091,24.24875,3
2021,4,21,10,25,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,16,2,8,1,1,C03,7,9,1,10,2,15,,16,16,1,22,8,C03,120.734393,24.145064,2
2021,4,21,10,30,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,43,,1,4,,B03,120.543443,24.246484,3
2021,4,21,10,31,臺中市,太平區,0,2,0,8,1,5,30,3,2,1,5,4,5,7,4,4,10,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,11,,19,19,1,5,8,C03,120.727547,24.147741,2
2021,4,21,10,39,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,6,,1,5,,C03,120.657431,24.147695,3
2021,4,21,10,43,臺中市,北屯區,0,1,0,8,1,5,50,4,4,1,5,4,5,7,1,1,1,4,5,2,16,7,2,9,1,1,C03,7,7,1,10,2,14,,7,7,1,21,8,C03,120.66428,24.185575,2
2021,4,21,11,9,臺中市,梧棲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B12,7,6,1,8,2,5,,6,6,1,5,8,B12,120.534467,24.253309,2
2021,4,21,11,11,臺中市,龍井區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,,,B03,120.589525,24.1839,3
2021,4,21,11,12,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,120.620871,24.139981,3
2021,4,21,11,15,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,5,5,B03,120.672013,24.147556,2
2021,4,21,11,16,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,13,16,2,9,3,4,C03,7,9,1,9,2,11,,16,16,1,22,8,C03,120.674201,24.174233,2
2021,4,21,11,18,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.713791,24.250819,3
2021,4,21,11,20,臺中市,大安區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,25,,1,4,,B03,120.598205,24.383906,3
2021,4,21,11,23,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,48,3,10,3,4,B03,7,9,1,8,2,4,,48,48,1,9,8,B03,120.707741,24.120134,2
2021,4,21,11,25,臺中市,西區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,14,,42,42,1,5,8,C03,120.670542,24.146133,2
2021,4,21,11,29,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,21,8,B03,120.645155,24.179153,2
2021,4,21,11,29,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,21,,B03,120.623713,24.345012,3
2021,4,21,11,29,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,10,,1,4,,B03,120.714791,24.245894,3
2021,4,21,11,39,臺中市,北屯區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,2,1,5,5,4,2,16,19,2,9,1,1,C03,7,1,1,10,2,14,,19,19,1,21,8,C03,120.6948,24.176439,2
2021,4,21,11,40,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,22,,B03,120.654376,24.153437,3
2021,4,21,11,45,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,9,,,7,,1,12,,B12,120.680397,24.095613,3
2021,4,21,11,55,臺中市,大甲區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,,21,,B03,120.610587,24.35037,3
2021,4,21,11,57,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,16,,1,22,,C03,120.642435,24.166405,3
2021,4,21,12,0,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.72415,24.149584,3
2021,4,21,12,2,臺中市,清水區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,18,23,2,9,3,4,C03,7,9,3,18,2,15,,23,23,1,21,8,C03,120.576292,24.276782,2
2021,4,21,12,5,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,19,,1,,,B12,120.63748,24.178519,3
2021,4,21,12,10,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,3,10,1,1,B02,7,9,1,8,2,1,,25,25,1,4,5,B02,120.561241,24.237709,2
2021,4,21,12,11,臺中市,西屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,18,43,2,9,3,4,C03,7,9,1,10,2,14,,43,43,1,22,8,C03,120.64584,24.181583,2
2021,4,21,12,11,臺中市,龍井區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,21,23,2,9,1,1,B03,7,5,1,7,2,1,,23,23,1,21,3,B03,120.524437,24.210614,2
2021,4,21,12,12,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.676656,24.163255,3
2021,4,21,12,12,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.638416,24.153693,3
2021,4,21,12,14,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,1,,19,19,1,4,1,B03,120.614555,24.352045,2
2021,4,21,12,15,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,120.65047,24.161919,3
2021,4,21,12,16,臺中市,西區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,5,5,C03,120.65796,24.15624,2
2021,4,21,12,23,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,3,,B03,120.6767,24.116597,3
2021,4,21,12,30,臺中市,東區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,,,C03,120.699883,24.143075,3
2021,4,21,12,30,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,10,,B12,120.557358,24.233171,3
2021,4,21,12,34,臺中市,大雅區,0,1,0,8,1,5,40,4,2,1,5,4,5,7,4,4,10,5,5,1,17,23,2,9,1,1,C03,7,9,1,10,9,11,,23,23,2,22,9,C03,120.62966,24.24097,2
2021,4,21,12,37,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,C03,,,1,,2,,,10,10,1,,,C03,120.683085,24.24666,3
2021,4,21,12,45,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,,1,22,,B03,120.673076,24.167583,3
2021,4,21,12,45,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,22,8,B03,120.660049,24.124353,2
2021,4,21,12,49,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B11,,,1,,11,,,42,,1,5,,B11,120.729488,24.149933,3
2021,4,21,12,57,臺中市,北區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,5,5,5,2,3,23,3,10,1,1,C03,7,9,1,10,2,14,,23,23,1,22,9,C03,120.684841,24.14966,2
2021,4,21,13,8,臺中市,梧棲區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,1,1,3,3,3,1,13,23,2,7,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.544795,24.247161,2
2021,4,21,13,12,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,A41,,,1,,1,,,19,,,22,,A41,120.623098,24.14893,3
2021,4,21,13,18,臺中市,北區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,,1,22,,C03,120.695135,24.153198,3
2021,4,21,13,31,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.727571,24.27686,3
2021,4,21,13,38,臺中市,西區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,1,1,3,4,4,2,12,17,3,10,1,4,B12,7,9,1,8,2,2,,17,17,1,21,8,B12,120.659424,24.157009,2
2021,4,21,13,40,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,21,,B03,120.618488,24.115981,3
2021,4,21,13,44,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,23,,1,22,,B12,120.63466,24.172305,3
2021,4,21,14,5,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,120.682895,24.145451,3
2021,4,21,14,8,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,6,,2,,,16,,1,22,,C03,120.68206,24.152056,3
2021,4,21,14,11,臺中市,潭子區,0,2,0,8,1,5,60,14,8,1,5,4,5,7,4,4,1,4,4,1,16,6,3,10,1,1,B12,7,6,1,8,2,6,,6,6,1,22,8,B12,120.709746,24.234921,2
2021,4,21,14,12,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.672956,24.138463,3
2021,4,21,14,13,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,44,18,1,22,,B03,120.616678,24.183396,3
2021,4,21,14,16,臺中市,潭子區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,12,7,2,9,1,1,C03,7,8,1,10,2,12,,7,7,1,22,8,C03,120.710841,24.212644,2
2021,4,21,14,20,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,,1,,,C03,120.662522,24.120705,3
2021,4,21,14,25,臺中市,太平區,0,0,0,8,1,5,30,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,6,,12,12,1,22,,B12,120.720836,24.147852,3
2021,4,21,14,38,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,8,C03,120.696616,24.133126,2
2021,4,21,14,43,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.647005,24.226177,3
2021,4,21,14,45,臺中市,大雅區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,3,1,10,5,5,2,12,10,2,8,1,1,C03,7,11,1,10,2,14,,10,10,1,22,9,C03,120.64978,24.22259,2
2021,4,21,14,50,臺中市,梧棲區,0,1,0,8,1,8,50,4,9,1,5,4,5,7,4,4,8,5,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,21,8,C03,120.532921,24.258632,2
2021,4,21,14,50,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,4,,B03,120.558022,24.235149,3
2021,4,21,15,0,臺中市,龍井區,0,0,0,8,,,70,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,,,B12,120.54386,24.190331,4
2021,4,21,15,4,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.713791,24.250819,3
2021,4,21,15,10,臺中市,北區,0,0,0,8,1,5,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,9,,1,5,,B03,120.686412,24.155045,3
2021,4,21,15,14,臺中市,和平區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,5,,B03,121.325398,24.348949,3
2021,4,21,15,15,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,2,22,,B03,120.661717,24.154449,3
2021,4,21,15,21,臺中市,中區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,5,4,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.678789,24.141729,2
2021,4,21,15,22,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,22,,B03,120.733733,24.264402,3
2021,4,21,15,26,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,19,2,9,1,1,C03,7,1,3,18,2,14,,19,19,1,18,8,C03,120.658017,24.124887,2
2021,4,21,15,28,臺中市,豐原區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,9,5,4,2,17,17,3,10,1,1,C03,7,9,1,10,2,12,,17,17,1,22,8,C03,120.713791,24.250819,2
2021,4,21,15,34,臺中市,中區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,13,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.676127,24.14124,3
2021,4,21,15,36,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,,,B03,120.675652,24.173681,3
2021,4,21,15,38,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,23,,1,5,,B01,120.655683,24.14685,3
2021,4,21,15,40,臺中市,西屯區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,8,3,4,1,12,44,3,10,1,1,C03,7,9,1,10,11,14,,44,44,2,22,8,C03,120.637668,24.179548,2
2021,4,21,15,52,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,,,B03,120.659773,24.157378,4
2021,4,21,15,55,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,19,4,11,1,1,B03,7,1,1,8,11,8,,19,19,2,22,8,B03,120.661432,24.164003,2
2021,4,21,15,59,臺中市,梧棲區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,3,1,3,1,16,26,3,10,1,1,B03,7,6,1,8,2,5,,26,26,1,21,8,B03,120.51868,24.259353,2
2021,4,21,16,8,臺中市,霧峰區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,4,4,1,17,6,3,10,3,4,B03,7,6,1,8,2,2,,6,6,1,12,8,B03,120.700036,24.075323,2
2021,4,21,16,13,臺中市,北屯區,0,1,0,8,1,8,40,14,22,1,5,4,5,7,4,4,1,5,5,2,16,26,2,8,1,1,C03,7,9,1,10,2,14,,26,26,1,21,8,C03,120.696006,24.201346,2
2021,4,21,16,14,臺中市,北屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,1,1,10,5,5,2,16,23,3,10,1,1,B03,7,9,1,8,2,8,,23,23,1,21,8,B03,120.712541,24.167695,2
2021,4,21,16,20,臺中市,北區,0,0,0,8,1,5,50,3,9,1,5,4,5,7,4,4,4,1,5,2,12,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.676729,24.162706,3
2021,4,21,16,27,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,5,8,C03,120.655311,24.11089,2
2021,4,21,16,30,臺中市,大甲區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,B12,7,9,1,8,2,6,,6,6,1,4,1,B12,120.63946,24.41049,2
2021,4,21,16,32,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,3,18,2,11,,25,25,1,5,8,C03,120.678248,24.174113,2
2021,4,21,16,33,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,7,1,1,C03,7,9,1,10,2,12,14,6,6,1,22,8,C03,120.728096,24.154607,2
2021,4,21,16,34,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,22,8,C03,120.636694,24.177464,2
2021,4,21,16,37,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,23,,1,22,,C03,120.671294,24.145563,3
2021,4,21,16,45,臺中市,龍井區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,1,,11,,,17,,1,22,,B12,120.591943,24.180421,3
2021,4,21,16,49,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,42,,1,22,,B03,120.621138,24.183663,3
