年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,2,8,7,43,臺中市,南屯區,0,2,0,8,1,5,50,4,4,1,5,4,5,7,2,1,5,5,5,2,13,16,2,8,1,1,C03,7,9,2,18,2,11,14,16,16,1,22,1,C03,120.615289,24.14719,2
2021,2,8,7,46,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,49,,1,,,A12,120.722446,24.189468,3
2021,2,8,7,50,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,,,B03,120.690436,24.157173,3
2021,2,8,7,50,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,,,,8,,10,,,43,,,,,,120.720288,24.159003,3
2021,2,8,7,50,臺中市,大里區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,12,17,2,9,1,1,C03,7,9,1,10,2,12,,17,17,1,12,8,C03,120.706954,24.096452,2
2021,2,8,7,54,臺中市,潭子區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,44,2,6,1,1,C03,7,5,1,10,2,11,,8,44,1,22,8,C03,120.711916,24.229416,2
2021,2,8,7,59,臺中市,烏日區,0,4,0,8,1,5,40,10,8,1,5,4,5,7,4,4,1,4,3,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,12,16,16,1,22,8,C03,120.641829,24.115631,2
2021,2,8,8,0,臺中市,中區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,40,3,10,1,1,B03,7,14,1,8,2,2,,40,40,1,21,8,B03,120.676751,24.144878,2
2021,2,8,8,1,臺中市,梧棲區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,7,1,1,C03,7,5,1,10,2,14,,6,6,1,3,1,C03,120.521598,24.237778,2
2021,2,8,8,3,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,25,3,10,3,4,C03,7,5,3,18,2,11,,25,25,2,21,8,C03,120.683465,24.191573,2
2021,2,8,8,10,臺中市,龍井區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,14,2,9,1,4,C03,7,9,1,10,2,11,,14,14,1,22,8,C03,120.593827,24.189587,2
2021,2,8,8,10,臺中市,梧棲區,0,0,0,8,,,70,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,,1,5,,B03,120.541795,24.248005,3
2021,2,8,8,11,臺中市,西屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,5,2,17,23,2,9,4,5,F01,7,9,8,20,2,16,,23,23,1,22,8,F01,120.652392,24.166664,2
2021,2,8,8,13,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.614676,24.187126,3
2021,2,8,8,17,臺中市,西屯區,0,0,0,8,,,1,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,,1,22,,C03,120.615806,24.181373,3
2021,2,8,8,19,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,12,14,23,23,1,21,8,C03,120.685587,24.171956,2
2021,2,8,8,20,臺中市,南區,0,0,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,4,4,2,17,,,,,,,,,7,,11,,,43,,1,,,,120.654165,24.121947,3
2021,2,8,8,22,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,23,,1,22,,A41,120.65514,24.23532,3
2021,2,8,8,25,臺中市,霧峰區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,16,8,C03,120.699516,24.062075,2
2021,2,8,8,25,臺中市,烏日區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,21,8,C03,120.6276,24.103927,2
2021,2,8,8,28,臺中市,潭子區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,10,4,5,2,1,67,3,10,1,1,H01,8,20,8,20,1,16,,67,67,1,22,8,H01,120.706982,24.209101,2
2021,2,8,8,29,臺中市,霧峰區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,4,2,16,19,3,10,3,4,B03,7,1,1,8,2,8,,19,19,1,3,8,B03,120.696488,24.060283,2
2021,2,8,8,32,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,23,,1,22,,C03,120.642699,24.127847,3
2021,2,8,8,33,臺中市,西屯區,0,2,0,8,1,5,30,4,1,1,5,4,3,5,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.616706,24.189698,2
2021,2,8,8,37,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.702523,24.18748,3
2021,2,8,8,38,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,,,B12,120.652555,24.112533,3
2021,2,8,8,47,臺中市,霧峰區,0,3,0,8,1,5,70,14,8,1,5,4,5,7,4,4,3,5,4,1,12,16,2,9,1,1,C03,7,9,1,10,2,14,,16,16,1,21,8,C03,120.695905,24.01638,2
2021,2,8,8,48,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,5,8,C03,120.68045,24.196875,2
2021,2,8,8,50,臺中市,大里區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,1,1,1,C03,7,9,1,10,2,11,,23,23,1,12,8,C03,120.676115,24.113592,2
2021,2,8,8,54,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,23,,1,22,,C03,120.64978,24.153722,3
2021,2,8,8,57,臺中市,北區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,13,23,2,9,1,1,C03,7,9,4,11,2,12,,23,23,1,5,8,C03,120.680322,24.152274,2
2021,2,8,8,58,臺中市,西區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,11,14,8,8,1,22,9,C03,120.659984,24.137099,2
2021,2,8,8,59,臺中市,北屯區,0,0,0,8,1,5,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,,,B03,120.662666,24.188263,3
2021,2,8,9,0,臺中市,北屯區,0,2,0,8,1,5,50,4,9,1,5,4,5,7,1,1,1,4,4,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,21,8,B03,120.68539,24.170798,2
2021,2,8,9,2,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B12,,,1,,2,,,18,18,1,22,,B12,120.62521,24.24231,3
2021,2,8,9,4,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,1,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.690845,24.158925,2
2021,2,8,9,9,臺中市,新社區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,1,16,6,3,10,1,1,B03,7,5,1,8,2,6,,6,6,1,9,8,B03,120.799651,24.219453,2
2021,2,8,9,16,臺中市,西屯區,0,0,0,8,,,1,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.615098,24.183506,3
2021,2,8,9,25,臺中市,龍井區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,10,,B12,120.592703,24.181521,3
2021,2,8,9,25,臺中市,清水區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,4,4,2,16,19,3,10,1,1,B03,7,1,1,8,2,5,,19,19,1,21,8,B03,120.575452,24.269153,3
2021,2,8,9,26,臺中市,大雅區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,16,7,3,10,1,1,B12,7,8,1,7,2,15,,7,7,1,22,9,B12,120.649345,24.216116,2
2021,2,8,9,27,臺中市,西屯區,0,1,0,8,1,5,30,4,9,1,5,4,5,7,4,4,10,5,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.616703,24.18986,2
2021,2,8,9,29,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B12,7,6,1,8,2,6,,6,6,1,21,8,B12,120.709038,24.08258,2
2021,2,8,9,32,臺中市,豐原區,0,0,0,,,,,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,17,,,,B03,120.719375,24.262366,3
2021,2,8,9,40,臺中市,東區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,4,2,13,16,3,10,1,1,B12,7,9,1,8,2,1,,16,16,1,5,8,B12,120.704305,24.138335,2
2021,2,8,9,47,臺中市,潭子區,0,1,0,8,1,5,60,14,8,1,5,4,5,7,4,4,1,4,4,1,16,1,3,10,1,1,C03,7,4,2,18,9,11,,1,1,2,22,8,C03,120.704085,24.203031,2
2021,2,8,9,49,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,6,,1,5,,C03,120.675,24.17087,3
2021,2,8,9,50,臺中市,太平區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,4,5,2,16,8,2,5,1,1,C04,7,5,1,10,1,13,,8,8,1,19,5,C04,120.710329,24.127361,2
2021,2,8,9,54,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,14,12,3,10,1,1,B03,7,2,1,8,2,8,,12,12,1,21,8,B03,120.708007,24.11149,2
2021,2,8,9,55,臺中市,龍井區,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,17,10,2,9,1,4,C03,7,11,1,10,2,14,,10,10,1,22,8,C03,120.593383,24.180903,2
2021,2,8,9,56,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,17,3,10,1,1,B03,7,9,1,8,2,4,,17,17,1,21,8,B03,120.655448,24.138266,2
2021,2,8,9,58,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,A12,,,1,,1,,,23,23,1,,,A12,120.621138,24.183663,3
2021,2,8,10,0,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,,,,7,,11,,,43,,1,,,,120.680908,24.160413,3
2021,2,8,10,0,臺中市,北屯區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,3,1,5,5,5,2,16,42,3,10,1,1,B03,7,6,1,8,2,2,,42,42,1,22,8,B03,120.707365,24.173455,2
2021,2,8,10,5,臺中市,大里區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,1,1,1,5,1,1,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,21,8,B03,120.69683,24.111143,2
2021,2,8,10,8,臺中市,西屯區,0,0,0,8,,,70,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.614249,24.183696,3
2021,2,8,10,10,臺中市,大雅區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,13,19,3,10,1,1,B12,7,1,1,8,2,3,,19,19,1,22,9,B12,120.639429,24.231907,2
2021,2,8,10,10,臺中市,霧峰區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,12,,25,25,1,12,8,C03,120.694341,24.065982,2
2021,2,8,10,15,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.7312,24.265572,3
2021,2,8,10,24,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,22,,B03,120.676251,24.184216,3
2021,2,8,10,24,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,16,10,2,9,1,1,C03,7,9,1,10,2,11,,44,10,1,21,8,C03,120.68402,24.108313,2
2021,2,8,10,25,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,21,8,B03,120.673913,24.13492,2
2021,2,8,10,25,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,9,42,3,10,1,1,A04,7,9,1,2,2,15,,42,42,1,5,4,A04,120.676979,24.135013,2
2021,2,8,10,31,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,23,,1,21,,C03,120.653964,24.146718,4
2021,2,8,10,31,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,6,,6,6,1,22,8,B03,120.683464,24.12898,2
2021,2,8,10,32,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,23,,1,,,B11,120.685005,24.14915,3
2021,2,8,10,35,臺中市,西屯區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,4,4,10,5,5,2,17,42,2,8,1,1,C03,7,9,1,10,2,14,,42,42,1,22,8,C03,120.631869,24.191915,2
2021,2,8,10,40,臺中市,大里區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,11,,,49,,,,,,120.659063,24.177133,3
2021,2,8,10,43,臺中市,新社區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,9,,B03,120.794298,24.205691,3
2021,2,8,10,46,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,22,9,B03,120.67511,24.137999,2
2021,2,8,10,48,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,,22,,B03,120.703179,24.214264,3
2021,2,8,10,51,臺中市,大里區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,15,,6,6,1,3,8,C03,120.700487,24.091033,2
2021,2,8,10,52,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,22,,B03,120.64858,24.21807,3
2021,2,8,10,56,臺中市,南屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,5,,6,6,1,22,8,B03,120.640366,24.136244,2
2021,2,8,11,5,臺中市,大里區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,3,4,4,1,13,23,3,10,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.692228,24.073885,2
2021,2,8,11,7,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,23,2,8,1,1,C03,7,9,1,10,2,11,12,23,23,1,22,9,C03,120.674826,24.134492,2
2021,2,8,11,14,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,23,,1,,,B12,120.676205,24.20113,3
2021,2,8,11,14,臺中市,烏日區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,3,1,12,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.588954,24.113596,2
2021,2,8,11,16,臺中市,神岡區,0,3,0,8,1,5,50,5,2,1,5,4,5,7,1,1,5,4,5,1,17,14,2,8,3,4,C03,7,5,1,10,2,14,,14,14,1,22,9,C03,120.715553,24.255953,2
2021,2,8,11,19,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.671646,24.173085,3
2021,2,8,11,20,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,17,,1,21,,C03,120.677089,24.142481,3
2021,2,8,11,24,臺中市,北屯區,0,0,0,8,1,5,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.717877,24.177226,3
2021,2,8,11,28,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,25,,1,,,C03,120.545641,24.229113,3
2021,2,8,11,29,臺中市,中區,0,3,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,4,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,14,,6,6,1,4,5,C03,120.679343,24.14124,2
2021,2,8,11,30,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,23,,1,,,B02,120.670183,24.115413,3
2021,2,8,11,34,臺中市,西屯區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,1,4,1,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.635777,24.170407,2
2021,2,8,11,35,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,,,B03,120.536466,24.246695,3
2021,2,8,11,40,臺中市,豐原區,0,2,1,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,17,26,2,8,1,1,C03,7,5,1,10,2,12,,26,26,1,22,9,C03,120.712039,24.250482,2
2021,2,8,11,45,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,,1,,,B03,120.529935,24.257786,3
2021,2,8,11,47,臺中市,潭子區,0,1,0,8,1,5,40,14,7,1,5,4,5,7,4,4,5,5,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.694333,24.19332,2
2021,2,8,11,49,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,23,2,8,1,1,C03,7,9,1,10,2,14,,23,23,1,5,5,C03,120.70837,24.128396,2
2021,2,8,11,51,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.647713,24.147877,3
2021,2,8,11,51,臺中市,后里區,0,0,0,8,1,5,50,5,1,1,5,4,5,7,1,1,1,5,5,1,16,26,3,10,1,1,B03,7,6,1,8,2,8,,26,26,1,22,8,B03,120.696932,24.313174,3
2021,2,8,11,56,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.644036,24.177255,2
2021,2,8,11,59,臺中市,龍井區,0,1,0,8,1,5,70,14,11,1,5,4,5,7,4,4,1,4,4,1,16,7,3,10,1,1,B03,7,8,1,8,2,2,,7,7,1,12,8,B03,120.544198,24.185821,2
2021,2,8,12,0,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.621333,24.34722,3
2021,2,8,12,6,臺中市,東區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,12,,,,,,B03,,,1,,2,,,26,,1,5,,B03,120.699921,24.147996,3
2021,2,8,12,8,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A31,,,1,,1,,,7,,1,22,,A31,120.634728,24.172661,3
2021,2,8,12,10,臺中市,西區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,17,2,9,1,1,C03,7,4,1,10,2,11,,17,17,1,21,8,C03,120.676469,24.140717,2
2021,2,8,12,10,臺中市,清水區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,1,1,1,2,5,2,12,7,3,10,1,1,B03,,,1,8,2,5,,7,7,1,4,5,B03,120.573392,24.262833,3
2021,2,8,12,16,臺中市,大里區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,12,8,C03,120.710477,24.083879,2
2021,2,8,12,19,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.655144,24.146707,2
2021,2,8,12,22,臺中市,南屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,3,1,5,4,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.612757,24.138996,2
2021,2,8,12,27,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,,,B03,120.689286,24.134811,3
2021,2,8,12,30,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,,,B03,120.705768,24.218548,3
2021,2,8,12,35,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.643781,24.163311,3
2021,2,8,12,37,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,22,,B03,120.694807,24.176322,3
2021,2,8,12,39,臺中市,豐原區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,43,3,10,1,1,B03,7,9,1,8,2,1,,43,43,1,22,8,B03,120.700638,24.249016,2
2021,2,8,12,40,臺中市,霧峰區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,23,,1,,,A12,120.660341,24.040191,3
2021,2,8,12,40,臺中市,大安區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,17,3,10,1,4,B03,7,4,1,8,2,2,,17,17,1,21,8,B03,120.592611,24.369796,2
2021,2,8,12,40,臺中市,和平區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,44,,1,7,,B03,121.339638,24.372985,3
2021,2,8,12,41,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.650246,24.21232,3
2021,2,8,12,41,臺中市,霧峰區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,3,,B03,120.69991,24.066655,3
2021,2,8,12,42,臺中市,沙鹿區,0,0,0,8,,,70,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,7,,1,22,,A12,120.60991,24.246006,3
2021,2,8,12,50,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.694071,24.01327,3
2021,2,8,12,51,臺中市,太平區,0,2,0,8,1,5,40,4,2,1,5,4,5,7,1,1,1,5,1,2,23,42,2,8,1,1,C03,7,9,1,10,2,11,,42,42,1,5,5,C03,120.716642,24.151658,2
2021,2,8,12,55,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,6,2,6,,6,6,1,22,9,B03,120.676712,24.15096,2
2021,2,8,12,55,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,,,B03,120.64238,24.108985,3
2021,2,8,12,56,臺中市,西屯區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,2,1,10,5,5,2,17,4,2,8,3,4,C03,7,9,1,10,2,11,,4,4,1,22,8,C03,120.656251,24.16351,2
2021,2,8,13,7,臺中市,南區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,2,5,2,14,,,,,,B03,,,1,,2,,,12,,1,5,,B03,120.677078,24.13198,3
2021,2,8,13,15,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,19,,2,22,,B03,120.5923,24.181441,3
2021,2,8,13,25,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,,,B03,120.617241,24.18505,3
2021,2,8,13,29,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,5,,,,,B11,,,1,,1,,,5,5,1,22,,B11,120.611405,24.158833,3
2021,2,8,13,30,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,16,,1,22,,C03,120.64546,24.164669,3
2021,2,8,13,36,臺中市,后里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,19,2,8,3,4,C03,7,1,2,18,2,11,,19,19,1,21,8,C03,120.713583,24.3062,2
2021,2,8,13,40,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B01,,,1,,1,,,26,26,1,22,,B01,120.638693,24.15934,3
2021,2,8,13,41,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,22,8,C03,120.623738,24.181088,2
2021,2,8,13,43,臺中市,南區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,3,10,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.656676,24.114021,2
2021,2,8,13,45,臺中市,豐原區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,3,4,1,18,22,2,7,1,1,C03,7,9,1,10,2,11,,22,22,1,20,5,C03,120.723755,24.269036,2
2021,2,8,13,50,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,2,,6,6,1,21,8,B03,120.681533,24.125838,2
2021,2,8,13,54,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,42,3,10,3,4,B12,7,15,1,8,2,5,,42,42,1,21,8,B12,120.699697,24.177049,2
2021,2,8,13,55,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.697476,24.1699,4
2021,2,8,13,58,臺中市,烏日區,0,2,0,8,1,5,30,11,9,1,5,4,5,1,4,4,10,5,5,2,11,5,2,9,1,1,C03,7,5,1,10,2,11,12,5,5,1,22,8,C03,120.640166,24.112146,2
2021,2,8,14,1,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,5,,C03,120.691738,24.160486,3
2021,2,8,14,2,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,22,,B03,120.640138,24.165319,3
