年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,8,3,11,5,臺中市,大安區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,5,8,C03,120.59352,24.33671,2
2021,8,3,11,15,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,12,44,2,9,1,1,C03,7,9,1,10,2,14,,44,44,1,22,9,C03,120.675668,24.114515,2
2021,8,3,11,18,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B01,,,1,,11,,,6,6,1,22,,B01,120.678192,24.151563,3
2021,8,3,11,23,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,7,2,,,23,23,1,5,,B03,120.69412,24.151962,3
2021,8,3,11,25,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,A12,,,1,,2,,,42,42,1,22,,A12,120.738377,24.261938,3
2021,8,3,11,30,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,A11,,,1,,2,,,19,19,1,10,,A11,120.67651,24.106281,3
2021,8,3,11,31,臺中市,外埔區,0,1,0,6,1,5,50,14,7,1,4,4,5,7,4,4,8,4,4,1,16,10,3,10,1,1,B12,7,11,1,8,2,7,,10,10,1,22,9,B12,120.636792,24.343053,2
2021,8,3,11,40,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,,,B03,120.708826,24.200026,3
2021,8,3,11,44,臺中市,太平區,0,0,0,,,,30,,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,2,,17,17,1,22,,B12,120.730126,24.106404,3
2021,8,3,11,44,臺中市,外埔區,0,1,0,7,1,5,30,14,9,1,5,4,5,4,4,4,10,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,11,,19,19,1,21,8,C03,120.674736,24.344738,2
2021,8,3,11,45,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,19,,B03,120.66653,24.129268,3
2021,8,3,11,49,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.675283,24.165541,3
2021,8,3,11,52,臺中市,西屯區,0,0,0,6,,,40,,,,,,,,,,,,,,,43,,,,,,,,7,,11,,,43,43,1,,,,120.602043,24.159914,3
2021,8,3,11,58,臺中市,龍井區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B12,,,1,,2,,,6,6,1,4,,B12,120.516061,24.213326,3
2021,8,3,12,0,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,7,,,,,B01,,,1,,2,,,7,7,1,,,B01,120.640578,24.153513,3
2021,8,3,12,5,臺中市,東勢區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,,,,,B12,,,1,,2,,,7,7,1,9,,B12,120.811248,24.304313,3
2021,8,3,12,14,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.690427,24.186528,3
2021,8,3,12,19,臺中市,龍井區,0,1,0,6,1,5,50,14,9,1,4,4,5,7,4,4,5,5,5,1,17,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.587885,24.191059,2
2021,8,3,12,22,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,40,,,,,B03,,,1,,2,,,40,40,1,9,,B03,120.530092,24.251438,3
2021,8,3,12,25,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,26,1,,,B03,120.696356,24.055376,3
2021,8,3,12,25,臺中市,外埔區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,2,1,10,5,5,2,16,6,2,8,1,1,C03,7,5,1,10,2,14,,6,6,1,22,8,C03,120.65288,24.33225,2
2021,8,3,12,27,臺中市,潭子區,0,1,0,7,1,5,40,14,8,1,4,4,5,7,2,1,3,4,4,1,17,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,22,8,C03,120.704998,24.215493,2
2021,8,3,12,28,臺中市,龍井區,0,1,0,8,1,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,18,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,5,8,C03,120.50708,24.200536,2
2021,8,3,12,31,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,22,,,,,B12,,,1,,2,,,22,22,1,9,,B12,120.525584,24.22471,3
2021,8,3,12,37,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,C03,,,1,,2,,,26,26,1,22,,C03,120.682612,24.152142,3
2021,8,3,12,43,臺中市,大雅區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,11,6,3,10,1,1,B03,7,5,1,8,2,2,,6,6,1,22,9,B03,120.64834,24.22126,2
2021,8,3,12,45,臺中市,北區,0,1,0,7,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,26,3,10,1,1,C03,7,5,4,8,2,15,,26,26,1,22,8,C03,120.67568,24.149673,2
2021,8,3,12,51,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,22,,B12,120.70566,24.231643,3
2021,8,3,12,54,臺中市,北屯區,0,2,0,6,1,5,30,4,9,1,4,4,5,7,4,4,10,5,5,2,11,23,3,10,1,1,B03,7,9,1,8,2,8,,23,23,1,21,8,B03,120.666232,24.183785,2
2021,8,3,12,54,臺中市,沙鹿區,0,1,0,6,1,5,50,14,8,1,4,4,5,7,4,4,5,4,4,2,17,42,2,9,1,1,C03,7,9,1,10,2,15,,42,42,1,5,8,C03,120.571341,24.256017,2
2021,8,3,13,0,臺中市,北區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,12,19,2,9,1,1,C04,7,1,6,18,2,12,,19,19,1,22,8,C04,120.671813,24.171661,2
2021,8,3,13,10,臺中市,北區,0,2,0,8,1,5,50,14,9,1,4,4,5,7,4,4,5,5,5,2,3,51,2,9,4,1,H01,8,18,8,20,10,16,,51,51,1,22,8,H01,120.670766,24.153735,2
2021,8,3,13,11,臺中市,東區,0,1,0,6,1,5,50,3,22,1,4,4,5,6,1,1,10,5,5,2,18,43,2,9,1,1,C03,7,15,1,10,2,15,,43,43,1,21,8,C03,120.694137,24.15084,2
2021,8,3,13,12,臺中市,南區,0,2,0,6,1,5,50,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,12,,6,6,1,18,8,C03,120.682592,24.121663,2
2021,8,3,13,17,臺中市,西屯區,0,2,0,6,1,5,30,14,9,1,4,4,5,7,4,4,10,5,5,2,3,23,2,9,3,4,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.64678,24.17767,2
2021,8,3,13,24,臺中市,西屯區,0,1,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,8,B03,120.64642,24.156328,2
2021,8,3,13,26,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,11,,,12,12,1,4,,B12,120.728363,24.256686,3
2021,8,3,13,27,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,5,,B12,120.730141,24.174813,3
2021,8,3,13,30,臺中市,北區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,C03,7,6,1,10,2,13,,6,6,1,21,8,C03,120.686169,24.146242,2
2021,8,3,13,42,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,5,,B03,120.657279,24.151936,4
2021,8,3,13,46,臺中市,北屯區,0,0,0,6,,,40,,,,,,,,,,,,,,,43,,,,,B03,,,1,8,2,,,43,43,1,21,,B03,120.686202,24.187279,3
2021,8,3,14,1,臺中市,北屯區,0,0,0,6,,,80,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.720962,24.171007,3
2021,8,3,14,4,臺中市,潭子區,0,1,0,7,1,5,30,5,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,B03,7,1,1,8,2,8,,6,6,1,21,8,B03,120.711658,24.206443,2
2021,8,3,14,8,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,A41,,,1,,2,,,17,17,1,22,,A41,120.736491,24.260945,3
2021,8,3,14,10,臺中市,豐原區,0,0,0,8,,,40,,,,,,,,,,,,,,,33,,,,,A12,,,1,,9,,,33,33,1,22,,A12,120.718631,24.250075,3
2021,8,3,14,11,臺中市,外埔區,0,1,0,6,1,5,40,3,2,1,4,4,5,7,4,4,10,5,5,1,17,4,3,10,1,1,F01,7,1,8,20,5,16,,4,4,1,21,8,F01,120.638365,24.341993,2
2021,8,3,14,17,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,42,,,,,B02,,,1,,2,,,42,42,1,5,,B02,120.665061,24.153365,3
2021,8,3,14,24,臺中市,東區,0,1,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,18,23,2,8,3,4,C03,7,9,1,10,2,14,,23,23,1,5,8,C03,120.686796,24.141659,2
2021,8,3,14,24,臺中市,大里區,0,1,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,2,,6,6,1,21,8,B03,120.679215,24.107206,2
2021,8,3,14,33,臺中市,龍井區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,12,,B03,120.513335,24.218826,3
2021,8,3,14,34,臺中市,西屯區,0,1,0,6,1,5,50,14,7,1,4,4,5,7,4,4,1,1,1,2,13,16,3,10,1,1,B12,7,9,1,7,2,5,,16,16,1,22,8,B12,120.623486,24.179327,2
2021,8,3,14,35,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,2,,,44,44,1,,,B03,120.711798,24.206488,3
2021,8,3,14,35,臺中市,北屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,11,,,23,23,1,21,,B03,120.734049,24.177077,3
2021,8,3,14,36,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,5,,B03,120.618098,24.242987,3
2021,8,3,14,44,臺中市,東勢區,0,1,0,8,1,5,50,11,13,1,3,4,5,1,4,4,5,5,5,1,19,23,2,9,1,1,C03,7,9,1,10,2,15,,23,23,1,22,8,C03,120.844698,24.252028,2
2021,8,3,14,46,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B11,,,1,,1,,,12,12,1,5,,B11,120.687155,24.183583,3
2021,8,3,14,47,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,,,,7,,11,,,43,43,1,,,,120.670188,24.161791,3
2021,8,3,15,5,臺中市,西屯區,0,1,0,6,1,5,50,14,7,1,4,4,5,7,4,4,9,4,4,2,17,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,12,8,C03,120.638406,24.165409,2
2021,8,3,15,8,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,5,,B03,120.63193,24.1458,3
2021,8,3,15,10,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,17,1,21,,B03,120.655475,24.258953,3
2021,8,3,15,14,臺中市,東區,0,0,0,6,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,,,B03,120.694658,24.145634,3
2021,8,3,15,21,臺中市,西屯區,0,0,0,6,,,40,,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,9,9,1,22,,B03,120.644283,24.165341,3
2021,8,3,15,25,臺中市,大里區,0,1,0,6,1,5,50,13,9,1,4,4,5,7,4,4,5,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.697173,24.092121,2
2021,8,3,15,29,臺中市,太平區,0,1,0,7,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,1,17,19,2,9,3,4,C03,7,1,1,10,2,12,,19,19,1,9,8,C03,120.730984,24.150048,2
2021,8,3,15,30,臺中市,西屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,5,8,C03,120.661962,24.170087,2
2021,8,3,15,30,臺中市,神岡區,0,0,0,8,1,5,50,3,2,1,4,4,5,7,1,1,1,4,4,1,12,23,3,10,1,1,B03,7,9,6,18,7,5,,23,23,1,22,8,B03,120.659466,24.247948,3
2021,8,3,15,34,臺中市,太平區,0,1,0,7,1,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,14,6,6,1,22,8,C03,120.723931,24.141734,2
2021,8,3,15,36,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,4,,B03,120.685,24.171,3
2021,8,3,15,38,臺中市,潭子區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,10,26,2,9,1,1,C03,7,9,6,18,2,11,,26,26,1,22,8,C03,120.706542,24.207196,2
2021,8,3,15,39,臺中市,后里區,0,0,0,7,1,5,30,14,9,1,4,4,5,7,4,4,10,5,5,2,17,23,3,10,1,1,B03,7,15,1,8,2,5,,23,23,1,22,8,B03,120.729272,24.313319,3
2021,8,3,15,39,臺中市,豐原區,0,2,0,8,1,8,50,3,1,1,5,4,5,7,4,4,5,4,5,1,3,9,2,9,1,1,C03,7,6,1,10,2,11,,9,9,1,22,8,C03,120.719986,24.251756,2
2021,8,3,15,43,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,1,,,44,44,1,21,,B03,120.643153,24.170446,3
2021,8,3,15,43,臺中市,豐原區,0,1,0,7,1,5,50,14,9,1,5,4,5,7,3,1,4,1,5,2,17,19,3,10,1,1,B03,7,1,1,8,2,8,,19,19,1,4,5,B03,120.719824,24.261319,2
2021,8,3,15,45,臺中市,南屯區,0,1,0,6,1,5,40,3,1,1,4,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,22,8,C03,120.639266,24.153724,2
2021,8,3,15,56,臺中市,西屯區,0,2,0,6,1,5,50,3,1,1,4,4,5,7,4,4,5,5,5,2,17,6,3,10,3,4,B03,7,5,1,8,2,15,,6,6,1,22,8,B03,120.64523,24.173035,2
2021,8,3,16,10,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,1,,,26,26,1,22,,B03,120.661423,24.188047,3
2021,8,3,16,15,臺中市,清水區,0,1,0,8,1,5,40,5,1,1,5,4,5,7,1,1,10,5,5,1,17,16,3,10,3,4,B03,7,6,1,1,2,5,,27,16,1,21,8,B03,120.547171,24.275072,2
2021,8,3,16,19,臺中市,西屯區,0,1,0,6,1,5,50,3,2,1,4,4,5,7,4,4,5,5,5,2,11,6,3,10,3,4,B03,7,5,1,8,2,5,,6,6,1,22,8,B03,120.656235,24.157592,2
2021,8,3,16,31,臺中市,北屯區,0,0,0,6,,,40,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,19,1,5,,B03,120.690658,24.18358,3
2021,8,3,16,34,臺中市,豐原區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,5,2,4,2,12,4,2,9,1,1,C03,7,11,1,10,2,13,,4,4,1,22,8,C03,120.714141,24.259564,2
2021,8,3,16,39,臺中市,大里區,0,1,0,6,1,5,60,3,1,1,4,4,5,7,2,1,4,3,4,1,16,8,3,10,3,4,B03,7,5,1,8,2,1,,8,8,1,22,9,B03,120.681652,24.102499,2
2021,8,3,16,40,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,A12,,,1,,2,,,23,23,1,22,,A12,120.687134,24.164975,3
2021,8,3,16,40,臺中市,清水區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,3,4,C03,7,9,1,10,2,11,,14,6,1,21,8,C03,120.575655,24.30576,2
2021,8,3,16,49,臺中市,南屯區,0,1,0,6,1,5,50,4,18,1,4,4,5,7,1,1,10,5,5,2,8,23,3,10,1,1,C03,7,6,1,10,2,11,,23,23,1,5,8,C03,120.63669,24.14867,2
2021,8,3,16,52,臺中市,外埔區,0,0,0,8,,,40,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,18,1,20,,B03,120.621261,24.330645,3
2021,8,3,16,56,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,8,1,,,23,23,1,21,,B03,120.685709,24.175842,3
2021,8,3,16,56,臺中市,龍井區,0,0,0,6,,,70,,,,,,,,,,,,,,,7,,,,,A41,,,1,,2,,,7,7,1,,,A41,120.504295,24.197639,3
2021,8,3,17,6,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,17,1,5,,B03,120.65657,24.156153,3
2021,8,3,17,10,臺中市,北屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,8,6,1,,25,25,1,4,8,B03,120.724185,24.16698,2
2021,8,3,17,10,臺中市,沙鹿區,0,0,0,6,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,3,,B03,120.567163,24.211316,3
2021,8,3,17,13,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,,,B03,120.719344,24.252761,3
2021,8,3,17,15,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,21,,B12,120.660214,24.141825,3
2021,8,3,17,20,臺中市,神岡區,0,0,0,6,,,30,,,,,,,,,,,,,,,40,,,,,B03,,,1,,1,,,40,40,1,22,,B03,120.649836,24.257941,3
2021,8,3,17,21,臺中市,西屯區,0,1,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,21,8,B03,120.658432,24.163812,2
2021,8,3,17,21,臺中市,太平區,0,0,0,6,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,5,,B03,120.708165,24.127034,3
2021,8,3,17,22,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,5,,B03,120.673101,24.147394,3
2021,8,3,17,24,臺中市,大肚區,0,0,0,6,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,19,1,2,,B03,120.547416,24.151382,3
2021,8,3,17,24,臺中市,清水區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,1,16,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.563094,24.267852,2
2021,8,3,17,30,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B11,,,1,,1,,,23,23,1,21,,B11,120.634061,24.162808,3
2021,8,3,17,33,臺中市,西屯區,0,0,0,6,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.625535,24.196815,3
2021,8,3,17,37,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,,,B03,120.6456,24.225686,3
2021,8,3,17,41,臺中市,北區,0,1,0,6,1,5,50,3,18,1,4,4,5,7,1,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,8,,15,15,1,22,9,B03,120.684958,24.157735,2
2021,8,3,17,46,臺中市,北區,0,0,0,6,1,5,50,14,9,1,4,4,5,7,4,4,8,3,5,2,12,7,,,,,A02,,,1,,1,,,7,7,1,5,,A02,120.670578,24.17368,3
2021,8,3,17,51,臺中市,太平區,0,2,0,6,2,5,30,14,9,1,4,4,5,7,4,4,10,5,5,2,12,19,2,9,1,1,C03,7,1,1,10,2,13,,19,19,1,3,8,C03,120.708258,24.116712,2
2021,8,3,17,54,臺中市,西屯區,0,1,0,6,2,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.650486,24.174842,2
2021,8,3,18,4,臺中市,太平區,0,0,0,6,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,9,,B03,120.710311,24.132571,3
2021,8,3,18,5,臺中市,西屯區,0,1,0,6,1,5,40,3,1,1,4,4,5,7,1,1,9,4,3,2,17,42,2,9,1,1,C03,7,6,1,10,2,12,,42,42,1,12,8,C03,120.635128,24.160973,2
2021,8,3,18,6,臺中市,后里區,0,0,0,6,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,,,B03,120.731532,24.304773,3
2021,8,3,18,10,臺中市,潭子區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.700712,24.21363,3
2021,8,3,18,18,臺中市,沙鹿區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,4,2,12,17,3,10,1,1,A11,7,9,1,7,2,15,,17,17,1,10,9,A11,120.559838,24.238557,2
2021,8,3,18,23,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B02,,,1,,2,,,23,23,1,22,,B02,120.691655,24.159735,3
2021,8,3,18,26,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.647118,24.155841,3
2021,8,3,18,29,臺中市,大里區,0,2,0,6,3,5,60,4,1,1,4,4,5,7,2,1,1,4,4,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,21,1,C03,120.688201,24.101814,2
2021,8,3,18,30,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,5,,B03,120.559278,24.230577,3
2021,8,3,18,35,臺中市,南區,0,1,0,6,3,5,50,14,7,1,4,4,5,7,4,4,1,4,5,2,17,42,2,8,1,1,C03,7,9,1,10,2,12,,42,42,1,22,8,C03,120.669142,24.128006,2
2021,8,3,18,38,臺中市,北區,0,1,0,6,3,5,50,4,18,1,4,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,C03,7,6,1,10,2,11,,15,15,1,22,9,C03,120.684793,24.166971,2
2021,8,3,18,38,臺中市,南區,0,0,0,,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,21,,B03,120.669542,24.115804,3
2021,8,3,18,38,臺中市,北屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,2,1,10,5,5,2,17,25,3,10,1,1,B03,7,5,1,8,2,8,,25,25,1,21,8,B03,120.695005,24.177625,2
2021,8,3,18,38,臺中市,后里區,0,0,0,6,3,5,50,3,13,1,4,4,5,7,1,1,4,5,4,1,14,12,3,10,1,1,B12,7,2,1,8,2,6,,12,12,1,22,8,B12,120.719466,24.309361,3
2021,8,3,18,40,臺中市,南屯區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,1,1,3,4,5,2,17,27,3,10,1,1,B03,7,6,1,8,2,2,,27,27,1,22,8,B03,120.626166,24.148669,2
2021,8,3,18,45,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,44,,,,,C03,,,1,,1,,,44,44,1,22,,C03,120.637286,24.17914,3
2021,8,3,18,45,臺中市,太平區,0,1,0,6,3,5,30,3,1,1,4,4,5,7,4,4,5,5,5,1,16,6,3,10,1,1,F03,7,5,8,20,2,16,,6,6,1,3,8,F03,120.708258,24.116712,2
2021,8,3,18,45,臺中市,烏日區,0,0,0,,,,50,,,,,,,,,,,,,,,26,,,,,B12,,,1,,2,,,26,26,1,22,,B12,120.622428,24.106416,3
2021,8,3,18,46,臺中市,北區,0,0,0,6,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,23,1,22,,C03,120.679076,24.162869,3
2021,8,3,18,47,臺中市,東區,0,2,0,8,3,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,9,1,10,2,11,,14,6,1,18,8,C03,120.692779,24.136833,2
2021,8,3,18,48,臺中市,南屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,7,,,,,B01,,,1,,11,,,7,7,2,22,,B01,120.621359,24.151099,3
2021,8,3,18,49,臺中市,北屯區,0,1,0,6,3,5,50,14,7,1,4,4,5,7,4,4,5,5,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,11,23,23,1,5,8,C03,120.693138,24.172311,2
2021,8,3,18,51,臺中市,西屯區,0,0,0,6,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.611966,24.161011,4
2021,8,3,18,54,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,5,,B03,120.647726,24.147846,3
2021,8,3,18,54,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,21,,C03,120.666009,24.172712,3
2021,8,3,18,58,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,22,,B03,120.691432,24.156092,3
2021,8,3,19,11,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.679896,24.151581,3
2021,8,3,19,12,臺中市,潭子區,0,1,0,6,2,5,60,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,8,B03,120.706008,24.220279,2
2021,8,3,19,20,臺中市,北屯區,0,0,0,6,,,80,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,4,,B03,120.718878,24.163308,3
2021,8,3,19,20,臺中市,烏日區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,4,2,8,,15,15,1,21,8,B03,120.600503,24.110876,2
2021,8,3,19,22,臺中市,南屯區,0,0,0,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,5,2,13,16,3,10,1,1,B03,7,9,1,8,1,1,,16,16,1,22,8,B03,120.631306,24.146201,3
